gene	Top	p.value	FDR	logFC.Astocyte	logFC.Immune.cell	logFC.Neoplastic	logFC.Oligodendrocyte	logFC.OPC	logFC.Vascular
ENSG00000134588	6897	0.6406968829167753	0.7231843898672308	0.17044571679753318	-0.011187796829842833	0.1269772377287357	0.006073937133334262	0.08517355007556668	0.16246751293598918
ENSG00000249226	6898	0.48324693203638197	0.5839301947981104	0.12383016001970265	0.2886023464231148	0.3027193029803155	0.2167018614396342	0.08885786575957944	0.28965504624600913
ENSG00000136827	6900	0.8943865192198738	0.9290814256786942	0.44694865073145507	0.1522676835276051	-0.5797959116119356	1.0463511680487432	0.14388461486518045	-0.011808893235349949
ENSG00000105948	6904	0.6750557483706566	0.7525198371568184	-0.01681084416488865	-0.16831293729022856	-0.4494650439194259	0.454662163055847	0.20397629335557488	0.2500142101639644
ENSG00000136273	6905	0.6297658024275067	0.71451027828938	0.6265437904602538	0.11943064867879329	-0.2921368952809016	0.5896035649577784	0.7536711668845926	0.5386341060736957
ENSG00000197841	6905	0.4903816381095944	0.5905280516089394	0.23975691985898684	0.5833731318255733	-0.4084315593493626	-0.1912827347686159	-0.05709119122127393	0.6655395296458456
ENSG00000112167	6908	0.6343519325936731	0.7177822367139286	-0.5333591166941977	0.11276104590821501	-0.46868352863378016	-0.13116659046217038	-0.17000117755049915	-0.05798577081563805
ENSG00000137709	6910	0.3627860890830788	0.4679048582195139	0.23349822493581696	-0.4802144106386242	0.32744991570699744	0.30927814630746686	0.24903894159082615	0.13924650765978397
ENSG00000243038	6912	0.3293122074970691	0.4347676567945303	0.09391058276009369	-0.5984939534401104	0.2894567678344493	0.44253387591560317	-0.06416165529875428	0.22141010157368288
ENSG00000156042	6914	0.7801265269522712	0.8402313552059891	-0.55508688293251	-0.19992065126722625	0.09876629382357671	0.40305327511979316	0.16307189474581762	0.15516232801725116
ENSG00000166148	6917	0.33017041738409175	0.4356589042547048	0.10480235149927242	-0.5435137563272296	0.07052659065168876	0.380659276264818	-0.15325980498050695	-0.4026198206650766
ENSG00000153786	6918	0.330439374496173	0.4358929013108944	-0.05098464571417749	-0.6454047080051697	-0.429689754815451	0.01350448254911907	-0.3031426229471068	-0.3013365369231876
ENSG00000228903	6918	0.5204954607254401	0.6170804644018777	-0.4335462932178672	-0.5253521166060758	0.07259547561162305	-0.15061297588450973	-0.29934888214259214	0.14036931322090662
ENSG00000089159	6919	0.7195519867671232	0.7900735062025656	0.6086168586386744	-0.3277179954215268	-0.8467554878481165	0.44233644830166985	-0.06424665913530414	-0.7934994982591705
ENSG00000103035	6919	0.6561753079753396	0.7368678340465793	-0.03910538032608634	0.9388191526109471	-0.5018854023879302	0.46017481698880713	0.7931461602073511	0.1642959812922884
ENSG00000132388	6921	0.44517288834679075	0.5474776309605252	0.7371420975045604	0.6727824373554736	0.5227356105525152	-0.20412777742819976	0.5647914160527749	-0.5057993381610331
ENSG00000205086	6922	0.4601656598600117	0.5620352954973427	0.07346938768118783	0.3379894392020224	0.42043952377266613	0.5669533229429238	-0.22116834736574864	0.49717314438399884
ENSG00000070010	6924	0.6927328591269537	0.7676926007664981	0.6487820823799657	-0.008270151457177022	0.5603750405403822	0.35102616448077306	0.20144126735797308	-0.3453690700731942
ENSG00000150990	6924	0.33181727436078784	0.43710706335131727	0.04386733512999874	-0.43999768635410696	0.11172552184833329	0.3607388292991357	0.14572211300120108	0.2095975176798911
ENSG00000174992	6927	0.33249893015670134	0.43780048248400344	-0.0015842070038114553	-0.4053987244947439	0.1803913954660703	0.3344642417693211	0.05750795625436911	0.033527827522046305
ENSG00000180182	6930	0.4348077396197729	0.5370844541404602	0.7855758129889515	0.6389178090523363	0.4488480764290681	0.5695429544042179	0.5506740835977033	0.7029096794552241
ENSG00000196381	6930	0.35344754646396753	0.4586559533303217	0.11307061932692697	0.36652519423841873	0.27540178541126026	0.3020925638352321	-0.1722298883012766	0.3389953961261691
ENSG00000185298	6934	0.6652882278325627	0.7445823630403958	0.5978430118428849	0.178876098694561	-0.26883082660465296	0.44658089128054707	0.4830221747959989	0.36028332080738795
ENSG00000121446	6935	0.33327039271258113	0.43854846214009874	-0.009942228541367282	-0.5579526648946	0.04996913494464228	0.30087050092022916	-0.16724583436071683	-0.18292842452366886
ENSG00000179029	6935	0.34314961783836767	0.4480218162648209	-0.07046717679368952	-0.9534249120310007	-0.6439149184429023	0.7429767234519047	0.267837831343019	0.19218661127524395
ENSG00000253326	6935	0.9834167978008572	0.9885938782109952	0.05261478592951874	0.00370154355006469	0.033323103753565675	0.15287129335178948	0.06378294458177375	0.25277878379432434
ENSG00000131373	6936	0.3334243570940871	0.43865479295823623	0.2623289206839866	0.882639248257159	0.39875992700610174	0.04200740797233693	0.10192296993937311	0.022311538121248867
ENSG00000241635	6937	0.7114986062901194	0.7834004171548927	-0.4109991458359139	-0.1937812440552289	0.07993795570856821	0.366085052412915	-0.05475275233071786	0.20770023454489983
ENSG00000142409	6938	0.3341941760080592	0.4395382564979133	0.004650014925469458	-0.1996457396530093	-0.11260890130018007	0.015157503854596369	-0.04392016651255799	-0.07305798547490085
ENSG00000152133	6938	0.6058095262729126	0.6937911713466486	0.5346201228173812	-0.12886907107355605	0.14818921073146862	0.45012953025161284	0.5229831759186269	0.7435648665780056
ENSG00000132952	6939	0.45862529487382275	0.5606544342811488	0.9005407330165146	0.6643090431216966	0.7255716566338046	0.916459737010831	0.5993889927180117	0.4557061416991015
ENSG00000162885	6942	0.7681364065326646	0.8304507597667566	0.5283464129890165	-0.32902916118708925	0.17321619500655405	0.16034572864650465	0.4060759626547097	0.044810174706410244
ENSG00000177951	6942	0.44270239088072644	0.5451847476307686	0.920990368191084	-0.088055552969458	0.5982612486401522	0.7348312429609083	0.8652145341283057	0.976314284580758
ENSG00000028839	6945	0.3364191805135393	0.44159322824702313	0.731797527032245	1.2243836998622613	0.6227209841064314	0.7970633426943435	0.627802900597058	0.31725855280523896
ENSG00000244398	6945	0.6307947494601891	0.7151101985426277	0.3060409909933204	-0.3151102689812759	-0.19575724279267037	0.12546414136452896	0.11678140767079619	-0.041229904817913665
ENSG00000177873	6946	0.4929457514724336	0.592989019027901	-0.4598394715762564	-0.6081207242511919	0.17171288329034073	0.6989729853740836	-0.31882248149089154	0.502923127580889
ENSG00000148343	6947	0.47133652363803674	0.5727872457969944	0.5313429182438352	0.22486430683708325	0.31479441115974605	0.5175908303833285	0.34466221120171014	0.5226625945467228
ENSG00000145020	6948	0.7674912400965752	0.8299418493748328	-0.6120367382988925	-0.2819651779375647	0.20055602538947293	0.21661967056701004	-0.3862571543016897	0.016843576968842866
ENSG00000196787	6949	0.495685396473584	0.5953814410390865	0.010806345232352133	-0.569347008015034	-0.23586086290873043	0.07028325873683205	-0.023321090333519034	-0.6583429689767512
ENSG00000260518	6950	0.45497001573043355	0.5571196838126697	0.43833600792985505	0.07875538627034051	0.15999884473297898	0.5416626973972087	0.2114026688864905	0.46477332694430723
ENSG00000114648	6951	0.5902330847122036	0.6799351749876741	0.6460573767265452	-0.2603163082185769	0.24729567922694407	0.4824885926525979	-0.25228036566315515	-0.7804872543828459
ENSG00000180777	6951	0.2528431196192065	0.35526059527241916	0.4973397190467646	0.45439372852668636	0.5148293463121835	0.512290959475115	0.46384625496041204	0.562904855286656
ENSG00000040633	6952	0.8887168426423877	0.924942066139332	0.4634376859867434	0.07577301998315811	-0.07820491314696576	0.6498791531818218	-0.061899220420879475	0.2597280112256922
ENSG00000114302	6952	0.8317451164779143	0.8816560005562029	0.7179973063812413	0.016974941825836254	0.41977782722823953	0.5995904511679111	-0.04626636117146443	0.14565176521071788
ENSG00000148288	6953	0.40767977255699545	0.5107358372426924	0.40945713746411155	-0.13160814792780184	0.44092225713937316	0.5108105277179167	0.38973258502174596	-0.07192058834747195
ENSG00000100304	6954	0.7701186317770438	0.832026586280656	0.13377488305602414	0.3034108674191909	0.2809117398182966	0.6134898122671089	0.19653794051858514	0.219540639103577
ENSG00000138411	6955	0.532103753705186	0.6266268050028151	0.46047130965515254	-0.4660760514173626	0.35568005507798395	-0.10973836439418383	-0.1553360039472016	-0.6832393527385343
ENSG00000160208	6955	0.5123012302188398	0.6098191844818588	0.7366207724267004	0.6213565322214136	-0.08242412193585458	0.8469351152251775	0.5142304266385237	0.413174669537426
ENSG00000183684	6959	0.6333318097031336	0.7171396207769001	0.7161290005527429	0.256054543450432	-0.2482960478305765	0.8146973025633537	0.2466235475996195	0.5515054341279194
ENSG00000007520	6960	0.609112893989047	0.696679889086118	0.5520285037345684	0.9438144784442599	-0.9799399821489129	-0.35441922036852613	0.08956276831457455	0.2108988009293471
ENSG00000155846	6960	0.39031234243082075	0.49457813063876993	0.12939379433159592	-0.42622396073689917	0.5126870486111785	0.5748626825373429	0.04543519307904842	0.595742511541297
ENSG00000177839	6961	0.33988937626727533	0.44526338183382397	0.12006274844761555	-0.9704005779933893	-0.5909631959194392	0.513210286329201	-0.05154726907589691	0.34494493123851283
ENSG00000158006	6962	0.34002899526818364	0.4453733917099005	0.0294916753631842	-0.46982496131611134	-0.15691379124103677	-0.4369548884616896	-0.20450179773096822	0.15862339160142125
ENSG00000134884	6963	0.34018683699696106	0.4455392479773927	-0.6370454602387117	1.2695360542498633	0.6040972795660915	0.8908359319988723	-0.001854168028122771	0.02146985724415007
ENSG00000157551	6964	0.46826577263206604	0.5698804035451466	-0.4033974243419012	-0.36329740509052644	0.02261268926046689	-0.331134324728962	-0.29018523868794177	0.2577278595546937
ENSG00000160961	6964	0.4595586067819369	0.5614860464474051	0.1290019768594699	-0.6182630121145136	0.2991654378644575	0.6910583034191657	0.014249721367251666	0.35170260564185796
ENSG00000182095	6965	0.5357015596292237	0.6296047680650839	0.38270886833853934	-0.19264988703294472	0.6190694894936484	0.8522782974091194	0.31510598439502946	0.7792970688239641
ENSG00000113083	6966	0.4598897741770491	0.5617464053768954	0.19191895110620327	0.39327436127788545	-0.5193783980008135	0.4658872514613654	0.43705476822767964	-0.4275696631714235
ENSG00000048471	6967	0.4689634065972926	0.5704862100369178	0.22880180426685826	-0.8135258455322152	0.747019805882259	0.3506986234596381	0.5741937098724028	0.6452237148504971
ENSG00000142892	6967	0.3409719285016698	0.4460762910636419	0.46487697017792895	1.235507049333048	0.6344960376209906	0.26326428476607866	0.6348374768563684	0.6833929062176439
ENSG00000159111	6967	0.6231374099952176	0.7089709248993018	0.7743849826880935	0.28644942692471353	0.495426363906006	0.4042749425202441	0.28911120342808116	0.8774241964323426
ENSG00000183604	6967	0.7838543733791501	0.8431012412389306	0.2786725012150304	0.5280895784591031	0.2340292993584823	0.8697439530199103	-0.0038511319116070193	-0.44428999192485863
ENSG00000218891	6968	0.5173793328528009	0.6142023802551798	0.16187966293699785	0.032936787353555236	0.051071436288677	0.2014848228908629	0.09859461171428333	0.20590948607424508
ENSG00000108100	6969	0.8202482563910547	0.8729051120988311	0.6695283437982009	-0.2015735447738416	0.4081069874915104	-0.3686385714535878	0.001132079271566555	-0.39624971779832796
ENSG00000105397	6970	0.577906673328232	0.6691921100449341	0.2122499909772222	-0.6528047056580717	0.32406159223520437	0.8202780403783358	0.1291629635979472	0.629647519488584
ENSG00000006576	6971	0.7992412184544527	0.8555249670766765	0.6628331659534996	-0.14809768418221836	-0.1285195197188127	0.24548686813931342	-0.41806237823207537	0.5979553820236703
ENSG00000183161	6973	0.8709625422989113	0.9122512927447246	0.16494920990559828	0.12536820165321827	-0.11746694498921184	0.07951906201407666	0.3327792116852303	0.6537138821238371
ENSG00000160439	6975	0.5026640029517313	0.6013850221399883	0.25491961506964067	-0.6766487387991762	0.5332614249845973	0.5249098996064223	0.29009045943793854	0.3251805419482392
ENSG00000117475	6977	0.6110775522503759	0.6985351516313963	0.5015528729272849	-0.09542108043069986	0.29326448662061555	0.8723284577369779	0.5163336384520776	0.680858569839268
ENSG00000280789	6978	0.6378377422171463	0.7209263616301338	0.3407676576459655	0.5437923937151119	-0.7270528958874616	0.6430333594619787	0.198981268995851	0.3429144249253124
ENSG00000118965	6979	0.6384706910265634	0.7215429444002373	-0.6550919623236271	0.5676101155187003	-0.3453794924132376	0.2838593102734121	-0.055142202161386544	-0.02679105218342992
ENSG00000130021	6979	0.9814702454831665	0.9876286529738604	0.025018987501636558	0.29022342500672843	-0.11294993220338556	-0.04472061036805619	0.009537093057545243	0.569148722807769
ENSG00000165609	6980	0.7181174545969474	0.7890521599696468	0.9261225496235586	0.7705585972777895	0.2780933511723507	0.26365974600234066	0.6404064547341324	-0.26604755162033666
ENSG00000158457	6981	0.4996932920349353	0.598834790698122	0.04647051342147979	-0.418983718810914	0.04284403259172631	0.617643320119825	0.0134871069675917	0.617643320119825
ENSG00000171174	6981	0.62404145440359	0.7095215448789269	-0.5275615597010367	-0.09856531436082883	0.32255875956322666	0.3575560196574981	0.19783057314773067	0.11535811754075442
ENSG00000015520	6982	0.5559564967667703	0.649093421542095	0.013314808213019308	-0.046631462058364076	-0.05335459434084529	-0.023126102626244167	-0.056543534079138355	0.07091260707656676
ENSG00000135999	6983	0.5421113413056334	0.6354237640186668	0.6234975870763673	0.7071279517763349	0.015458668900963922	0.9200965941401529	-0.37198604853725437	0.6045380218552302
ENSG00000152127	6984	0.7469882003693797	0.812832013534221	0.15124219499302927	-0.39823886529453145	0.24661371214788888	-0.8198579032996947	-0.1910148399011814	-0.4053428782873625
ENSG00000186298	6985	0.5015205298840999	0.6006025340553911	0.9593325707215605	0.8108423278914709	0.5719776808762336	0.7461134076968636	0.40966249052916215	0.8221083281218456
ENSG00000176783	6986	0.6181949408097903	0.7047521078417043	0.2875914757684854	-0.6240441548679811	-0.42220740713779104	0.8013938574193129	0.3246769482161278	0.5125128899358224
ENSG00000133740	6987	0.37750683092736365	0.4819326603940749	0.15625838376833934	-0.45087826010227605	-0.4042572230398691	0.5266351721059355	-0.2620055707824269	0.5515300289311833
ENSG00000077044	6988	0.7253721275713221	0.7953941123453938	0.4445253326777652	0.04022866140366754	0.6911594182054817	0.8960752024533352	0.3869052108312314	0.22255937668089665
ENSG00000214888	6988	0.9460224208816531	0.9646076591830144	0.11850002787951612	0.06033266950358164	0.04374753881982507	9.181084776627157e-4	-0.005699936738271683	0.06751193091991382
ENSG00000179456	6989	0.6339124210444967	0.7175693540778889	-0.25185682056923214	0.1733841313362523	-0.056968968006551095	0.3728684713560703	-0.12508856110486094	0.4024859582028527
ENSG00000169193	6990	0.4157457167375689	0.5184743219742526	0.45022879082540557	0.9438449877307591	0.20210560871241634	0.7593871814578882	0.36299687993856444	-0.007291072446084401
ENSG00000267508	6990	0.47653412119792893	0.5777262814794903	-0.19700694535444274	-0.23613084540459328	-0.2064987013368732	0.19148178579744435	-0.26129796788076143	0.33663268839892574
ENSG00000283698	6991	0.6220973118319104	0.708182719076157	0.2932676892898337	-0.2002526194276928	0.34928005319758626	0.10393498436488091	0.14883706794055995	0.3669753852916938
ENSG00000131686	6993	0.3449281554546774	0.44980900528137147	-0.31011906167646974	-0.5901859679199721	0.134956151356182	0.07025828006146473	-0.18476685589962583	0.0033423522052311583
ENSG00000166164	6994	0.5065282118052703	0.6049939051963701	0.16314378817686448	-0.5943597707296706	-0.5893942292837959	-0.47257427352247916	-0.6704256712405328	0.5930432944249555
ENSG00000172009	6994	0.8589316437473765	0.9028160571993757	-0.16087206747909244	0.2564536767802579	-0.29097124361134186	0.10087507436403875	-0.1535048734958504	0.7427439478509673
